trip_start_time,author_id,trip_path_detail,trip_end_time,trip_path_city
12 Sep 2015,,"[[u'White House', u'United States Capitol', u'Lincoln Memorial', u'Washington Monument'], [u'George Washingtons Estate Mount Vernon', u'Franklin Delano Roosevelt Memorial', u'National Gallery Of Art', u'Iwo Jima Memorial'], [u'Fords Theatre', u'Thomas Jefferson Memorial', u'United States Holocaust Memorial Museum', u'Newseum'], [u'Library Of Congress', u'Washington National Cathedral', u'Vietnam Veterans Memorial', u'Union Station'], [u'Pentagon', u'National Mall', u'Tidal Basin'], [u'National Air And Space Museum', u'John F. Kennedy Center', u'Martin Luther King Jr. Memorial'], [u'National Museum Of Natural History', u'National Zoological Park', u'Korean War Veterans Memorial'], [u'National Archives', u'US Supreme Court Building', u'International Spy Museum', u'Georgetown'], [u'Arlington National Cemetery', u'Smithsonian Castle', u'National Museum Of The American Indian', u'World War I I Memorial']]",20 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
11 Aug 2015,55713aeaf9c2e53e4d00060c,"[[u'United States Capitol', u'Washington Monument', u'Lincoln Memorial', u'National Air And Space Museum'], [u'Pentagon', u'White House', u'World War I I Memorial', u'National Museum Of Natural History'], [u'National Mall', u'National Gallery Of Art', u'Library Of Congress', u'Georgetown']]",13 Aug 2015,"Washington D. C.,Washington D. C.,Washington D. C."
01 Sep 2015,558d0717fbc2e5aa2e000206,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Arlington National Cemetery', u'George Washingtons Estate Mount Vernon', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Fords Theatre', u'Thomas Jefferson Memorial', u'Franklin Delano Roosevelt Memorial', u'United States Holocaust Memorial Museum', u'National Archives'], [u'Newseum', u'World War I I Memorial', u'Vietnam Veterans Memorial', u'Smithsonian Castle', u'Library Of Congress'], [u'Pentagon', u'National Mall', u'National Museum Of The American Indian'], [u'Basilica Of The National Shrine Of The Immaculate Conception', u'Martin Luther King Jr. Memorial', u'John F. Kennedy Center', u'Union Station'], [u'National Zoological Park', u'Korean War Veterans Memorial', u'Tidal Basin'], [u'National Air And Space Museum', u'US Supreme Court Building', u'Georgetown']]",08 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
07 Oct 2015,560e2f9cbb69289f1a0000ca,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Fords Theatre', u'Library Of Congress', u'International Spy Museum', u'National Gallery Of Art', u'Iwo Jima Memorial']]",08 Oct 2015,"Washington D. C.,Washington D. C."
30 Aug 2015,55d7a54af3a73d59680007eb,"[[u'White House', u'Lincoln Memorial', u'National Gallery Of Art', u'Washington Monument', u'National Air And Space Museum'], [u'Fords Theatre', u'United States Capitol', u'National Museum Of Natural History', u'Iwo Jima Memorial'], [u'Arlington National Cemetery', u'Library Of Congress', u'Washington National Cathedral', u'US Supreme Court Building', u'Thomas Jefferson Memorial'], [u'Pentagon', u'Vietnam Veterans Memorial', u'International Spy Museum', u'George Washingtons Estate Mount Vernon'], [u'United States Holocaust Memorial Museum', u'Franklin Delano Roosevelt Memorial', u'National Mall', u'National Archives', u'John F. Kennedy Center'], [u'Smithsonian Castle', u'Newseum', u'National Zoological Park', u'Martin Luther King Jr. Memorial']]",04 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
17 Oct 2015,5619651d3216f5496e000396,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial']]",17 Oct 2015,Washington D. C.
19 Sep 2015,55ba54d41aa23cec2d000a50,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Arlington National Cemetery', u'George Washingtons Estate Mount Vernon', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Fords Theatre', u'Thomas Jefferson Memorial', u'Franklin Delano Roosevelt Memorial', u'United States Holocaust Memorial Museum', u'National Archives'], [u'Newseum', u'World War I I Memorial', u'Vietnam Veterans Memorial', u'Smithsonian Castle', u'Library Of Congress'], [u'Pentagon', u'National Mall', u'National Museum Of The American Indian'], [u'Basilica Of The National Shrine Of The Immaculate Conception', u'Martin Luther King Jr. Memorial', u'Union Station', u'John F. Kennedy Center'], [u'National Zoological Park', u'Korean War Veterans Memorial', u'Tidal Basin'], [u'National Air And Space Museum', u'US Supreme Court Building', u'Georgetown']]",26 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
25 Oct 2015,55f7766cdb69282b6b0002a0,"[[u'White House', u'Lincoln Memorial', u'National Air And Space Museum', u'Washington Monument', u'National Gallery Of Art'], [u'Fords Theatre', u'United States Capitol', u'National Museum Of Natural History', u'Iwo Jima Memorial']]",26 Oct 2015,"Washington D. C.,Washington D. C."
17 Aug 2015,55cb5a40a5e4d0e90500000d,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Library Of Congress', u'Fords Theatre', u'International Spy Museum', u'National Gallery Of Art', u'Iwo Jima Memorial']]",18 Aug 2015,"Washington D. C.,Washington D. C."
30 Oct 2015,,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Pentagon', u'National Gallery Of Art', u'International Spy Museum', u'Library Of Congress', u'Iwo Jima Memorial'], [u'Fords Theatre', u'Thomas Jefferson Memorial', u'National Archives', u'John F. Kennedy Center', u'National Zoological Park']]",01 Nov 2015,"Washington D. C.,Washington D. C.,Washington D. C."
